metric,tau,gamma,seed,n_clusters,silhouette,ics_score,stability,hierarchical_score,genus,material,external_ARI_broad,external_NMI_broad,external_ARI_fine,external_NMI_fine,external_ARI_who,external_NMI_who
jaccard,0.4,0.75,105,27,0.056632987833342405,3.108371303401664,0.8117637671110739,0.4463481000149432,Staphylococcus,Blood Culture,-0.1008099237498596,0.4374220689440206,-0.019236322441635752,0.5966216507102365,-0.03437166543544283,0.2549093968254746
jaccard,0.4,0.75,106,25,0.21387943244031804,3.092005921839527,0.8117637671110739,0.43499914575684767,Staphylococcus,Blood Culture,-0.10203054203725458,0.42151393120353536,-0.02042680364913101,0.5774853912040233,-0.03210694112702334,0.25850269971392575
jaccard,0.4,0.75,107,25,0.24875436950325974,3.075510726393988,0.8117637671110739,0.43295248858701374,Staphylococcus,Blood Culture,-0.09591413378045124,0.420099791782733,-0.019577020027146064,0.5774845116866009,-0.03513574244683676,0.25309582125851166
jaccard,0.4,0.75,108,27,0.22406377574299696,3.244604282577027,0.8117637671110739,0.45233817172510504,Staphylococcus,Blood Culture,-0.05817241248145659,0.4513621712824111,-0.020128227751308746,0.597846236896775,-0.03406551535934588,0.2593034186055723
jaccard,0.4,0.75,109,28,0.038754122286175634,3.1715281295620903,0.8117637671110739,0.4575869123306343,Staphylococcus,Blood Culture,-0.08627074475380606,0.44817904463840985,-0.013325341020676165,0.6152412321430214,-0.03716790456666633,0.2567890202730093
jaccard,0.4,1.0,100,24,0.19642324617857998,3.1325536224151334,0.9598891253219846,0.4408392824741592,Staphylococcus,Blood Culture,-0.018193517422158696,0.4518933078447269,-0.018775238333125183,0.579394878561269,-0.005218891973094637,0.24504446232077834
jaccard,0.4,1.0,101,24,0.19642324617857998,3.1325536224151334,0.9598891253219846,0.44083928247415916,Staphylococcus,Blood Culture,-0.018193517422158696,0.4518933078447268,-0.018775238333125183,0.579394878561269,-0.005218891973094637,0.24504446232077834
jaccard,0.4,1.0,102,24,0.19642324617857998,3.1325536224151334,0.9598891253219846,0.44083928247415916,Staphylococcus,Blood Culture,-0.018193517422158696,0.4518933078447268,-0.018775238333125183,0.579394878561269,-0.005218891973094637,0.24504446232077834
jaccard,0.4,1.0,103,24,0.19642324617857998,3.1325536224151334,0.9598891253219846,0.4408392824741592,Staphylococcus,Blood Culture,-0.018193517422158696,0.4518933078447269,-0.018775238333125183,0.579394878561269,-0.005218891973094637,0.24504446232077834
jaccard,0.4,1.0,104,24,0.19642324617857998,3.1325536224151334,0.9598891253219846,0.44083928247415916,Staphylococcus,Blood Culture,-0.018193517422158696,0.45189330784472687,-0.018775238333125183,0.579394878561269,-0.005218891973094637,0.24504446232077834
jaccard,0.4,1.0,105,24,0.19642324617857998,3.1325536224151334,0.9598891253219846,0.4408392824741591,Staphylococcus,Blood Culture,-0.018193517422158696,0.45189330784472687,-0.018775238333125183,0.5793948785612689,-0.005218891973094637,0.2450444623207784
jaccard,0.4,1.0,106,24,0.2566735600859422,3.2495544021509017,0.9598891253219846,0.4274009465916637,Staphylococcus,Blood Culture,-0.06421539215165366,0.43377359819832784,-0.03234594872453897,0.5624754864563029,-0.02024907605826268,0.24092890849881415
jaccard,0.4,1.0,107,24,0.19642324617857998,3.1325536224151334,0.9598891253219846,0.4408392824741592,Staphylococcus,Blood Culture,-0.018193517422158696,0.4518933078447269,-0.018775238333125183,0.579394878561269,-0.005218891973094637,0.24504446232077834
jaccard,0.4,1.0,108,24,0.19642324617857998,3.1325536224151334,0.9598891253219846,0.4408392824741592,Staphylococcus,Blood Culture,-0.018193517422158696,0.4518933078447269,-0.018775238333125183,0.579394878561269,-0.005218891973094637,0.24504446232077834
jaccard,0.4,1.0,109,24,0.19642324617857998,3.1325536224151334,0.9598891253219846,0.44083928247415916,Staphylococcus,Blood Culture,-0.018193517422158696,0.45189330784472687,-0.018775238333125183,0.579394878561269,-0.005218891973094637,0.2450444623207783
dice,0.1,0.5,100,11,0.13832262059042102,1.688356764080164,0.53267687098706,0.2676072113657656,Staphylococcus,Blood Culture,0.011132943234081143,0.28142904491919724,-0.0002625886599418823,0.35519406182360264,0.040046565774155995,0.137002910535218
dice,0.1,0.5,101,12,0.030327829657514727,1.7398731508945093,0.53267687098706,0.26894414584132165,Staphylococcus,Blood Culture,-0.04304367402071139,0.2492228398932215,-0.005795610858015421,0.35872541747200376,0.039484849056247995,0.1689570896151789
dice,0.1,0.5,102,10,0.36927853652139364,2.097652768157002,0.53267687098706,0.2947383029621496,Staphylococcus,Blood Culture,-0.012214908795905225,0.30764412637574556,0.022597940710970425,0.40152718247011,0.019309043002929783,0.13944730687127319
dice,0.1,0.5,103,8,0.12480525259858219,1.5765845601984656,0.53267687098706,0.2212373216675771,Staphylococcus,Blood Culture,0.006231643949092552,0.20998861860006057,-0.006722602827598594,0.29681163642740305,0.046329320850052015,0.13172027172199235
dice,0.1,0.5,104,11,0.08036040086164113,1.677412358283038,0.53267687098706,0.24836074173447578,Staphylococcus,Blood Culture,-0.08308546363012598,0.2318662297322532,-0.011737334657813563,0.33791217902469883,0.04113340412451797,0.14545333734973434
dice,0.1,0.5,105,11,-0.36855089588229134,1.4699027417774704,0.53267687098706,0.27704608856822566,Staphylococcus,Blood Culture,-0.012435703602219619,0.2667831739529178,0.007794498847926267,0.3435008212763279,0.09604808799079166,0.19870269290606396
dice,0.1,0.5,106,9,0.3454500669423209,1.9847791378637996,0.53267687098706,0.2774001726768611,Staphylococcus,Blood Culture,-0.001705851357197483,0.27140001279558656,0.026901628373856793,0.37892177666362187,0.03314841449215807,0.14803819390912132
dice,0.1,0.5,107,11,0.37558892222476836,2.1000061623712125,0.53267687098706,0.32591365841922454,Staphylococcus,Blood Culture,0.010186441072475237,0.3271184918520897,0.02697228830450717,0.4237830684016259,0.02126778069327441,0.19421627834315755
dice,0.1,0.5,108,9,-0.25041857432185205,1.5518703857386356,0.53267687098706,0.25357199073009246,Staphylococcus,Blood Culture,0.0647214607629048,0.27512434555254994,0.012734688704408893,0.3315643722484258,0.06956667348875287,0.1280297938831906
dice,0.1,0.5,109,10,0.2615312848426043,1.8283377108711094,0.53267687098706,0.2552892681160766,Staphylococcus,Blood Culture,-0.02632389718025652,0.256291950831915,0.0003290479157236465,0.34326651169133,0.01545142683378788,0.13698359396656706
dice,0.1,0.75,100,8,0.3769691095430289,1.9363338990436811,0.8586267056638224,0.26550788119182506,Staphylococcus,Blood Culture,0.022232853283598846,0.2733125563507477,0.019365436154577677,0.3480853578258115,0.04818454818454818,0.14759990385425373
dice,0.1,0.75,101,8,0.3709408268870708,1.953441455696078,0.8586267056638224,0.26097746598875615,Staphylococcus,Blood Culture,0.008874128919860627,0.26831380508857156,0.014971599255704631,0.3442151870836099,0.03876648549665907,0.14265749876246916
dice,0.1,0.75,102,8,0.36350439057895845,1.930790521269599,0.8586267056638224,0.27313623709317997,Staphylococcus,Blood Culture,0.022232853283598846,0.2733125563507477,0.029221059911818104,0.36715624757919885,0.04818454818454818,0.14759990385425367
dice,0.1,0.75,103,8,0.3769691095430289,1.9363338990436811,0.8586267056638224,0.26550788119182506,Staphylococcus,Blood Culture,0.022232853283598846,0.2733125563507477,0.019365436154577677,0.3480853578258115,0.04818454818454818,0.14759990385425373
dice,0.1,0.75,104,8,0.3769691095430289,1.9363338990436811,0.8586267056638224,0.26550788119182506,Staphylococcus,Blood Culture,0.022232853283598846,0.2733125563507477,0.019365436154577677,0.3480853578258115,0.04818454818454818,0.14759990385425373
dice,0.1,0.75,105,11,0.33989292543749555,2.2060423926942128,0.8586267056638224,0.32981521424029125,Staphylococcus,Blood Culture,0.004450948449623105,0.34982776707912877,0.02265141166925139,0.43097803556302566,0.026564026883114294,0.1749188996378077
dice,0.1,0.75,106,10,0.1589488619559468,2.0659867700274432,0.8586267056638224,0.3077873395766399,Staphylococcus,Blood Culture,0.02359127026621833,0.31672218356840226,0.023837012206541608,0.405652447405521,0.0642052033131785,0.16836568514636935
dice,0.1,0.75,107,8,0.37246948549279457,1.912352176562357,0.8586267056638224,0.27801783851864614,Staphylococcus,Blood Culture,0.0399199857320049,0.2793326518714011,0.03335417796901466,0.3704290352140732,0.060529191383078364,0.15348809623865517
dice,0.1,0.75,108,10,0.16213702291433774,2.1788450583937506,0.8586267056638224,0.29899395942899065,Staphylococcus,Blood Culture,-0.0006370753341582642,0.3090900173325683,0.017272345341875852,0.4170820581566563,0.011290741591894646,0.13144710322185865
dice,0.1,0.75,109,8,0.37246948549279457,1.912352176562357,0.8586267056638224,0.27801783851864614,Staphylococcus,Blood Culture,0.0399199857320049,0.2793326518714011,0.03335417796901466,0.3704290352140732,0.060529191383078364,0.15348809623865511
dice,0.1,1.0,100,8,0.36034758068934913,1.875625152808749,1.0,0.2671219154171257,Staphylococcus,Blood Culture,0.037799903264371174,0.2630035564480232,0.03046728971962617,0.3592513719464721,0.05502527766391443,0.14840099901376644
dice,0.1,1.0,101,8,0.36034758068934913,1.875625152808749,1.0,0.2671219154171257,Staphylococcus,Blood Culture,0.037799903264371174,0.26300355644802326,0.03046728971962617,0.3592513719464721,0.05502527766391443,0.1484009990137664
dice,0.1,1.0,102,8,0.36034758068934913,1.875625152808749,1.0,0.2671219154171257,Staphylococcus,Blood Culture,0.037799903264371174,0.26300355644802326,0.03046728971962617,0.3592513719464721,0.05502527766391443,0.1484009990137664
dice,0.1,1.0,103,8,0.36034758068934913,1.875625152808749,1.0,0.2671219154171257,Staphylococcus,Blood Culture,0.037799903264371174,0.2630035564480232,0.03046728971962617,0.359251371946472,0.05502527766391443,0.1484009990137664
dice,0.1,1.0,104,8,0.36034758068934913,1.875625152808749,1.0,0.2671219154171257,Staphylococcus,Blood Culture,0.037799903264371174,0.2630035564480232,0.03046728971962617,0.359251371946472,0.05502527766391443,0.1484009990137664
dice,0.1,1.0,105,8,0.36034758068934913,1.875625152808749,1.0,0.2671219154171257,Staphylococcus,Blood Culture,0.037799903264371174,0.2630035564480232,0.03046728971962617,0.359251371946472,0.05502527766391443,0.1484009990137664
dice,0.1,1.0,106,8,0.36034758068934913,1.875625152808749,1.0,0.2671219154171257,Staphylococcus,Blood Culture,0.037799903264371174,0.2630035564480232,0.03046728971962617,0.3592513719464721,0.05502527766391443,0.14840099901376644
dice,0.1,1.0,107,8,0.36034758068934913,1.875625152808749,1.0,0.2671219154171257,Staphylococcus,Blood Culture,0.037799903264371174,0.2630035564480232,0.03046728971962617,0.359251371946472,0.05502527766391443,0.1484009990137664
dice,0.1,1.0,108,8,0.36034758068934913,1.875625152808749,1.0,0.2671219154171257,Staphylococcus,Blood Culture,0.037799903264371174,0.26300355644802326,0.03046728971962617,0.3592513719464721,0.05502527766391443,0.1484009990137664
dice,0.1,1.0,109,8,0.36034758068934913,1.875625152808749,1.0,0.2671219154171257,Staphylococcus,Blood Culture,0.037799903264371174,0.2630035564480232,0.03046728971962617,0.359251371946472,0.05502527766391443,0.1484009990137664
dice,0.2,0.5,100,14,0.21796264620748731,1.8371604311763383,0.6623932610348727,0.3311923429585426,Staphylococcus,Blood Culture,-0.005527685475434457,0.34258372561015965,-0.0004593614378510508,0.4223178371056442,0.026505909716618408,0.19830030144412342
dice,0.2,0.5,101,12,0.28440575460144796,1.9874867826028177,0.6623932610348727,0.3149868141263317,Staphylococcus,Blood Culture,-0.09088293539957663,0.3146014783857785,0.005295197603633201,0.403094227439804,-0.0015680656651695835,0.19789559878225518
dice,0.2,0.5,102,12,0.37059226962817443,2.077953920054087,0.6623932610348727,0.3313297197934594,Staphylococcus,Blood Culture,-0.027088806250213232,0.3375706773940394,0.025580065800118654,0.42609669608019946,0.021109989513607808,0.19873279381055906
dice,0.2,0.5,103,12,0.3156026220960936,1.9519859799486219,0.6623932610348727,0.3014828977587891,Staphylococcus,Blood Culture,-0.07743935128357614,0.3047073667200368,-0.009822687700957072,0.38097605479151864,0.017114961602284567,0.19226755275390223
dice,0.2,0.5,104,13,0.3256357018616238,2.077719919886381,0.6623932610348727,0.31964730238010475,Staphylococcus,Blood Culture,-0.07821230173894504,0.3229078118111141,-0.002879445344829666,0.4154161848571001,0.014489089423937142,0.188694949646435
dice,0.2,0.5,105,13,-0.2037202001853762,1.7998862454887858,0.6623932610348727,0.31314704107243196,Staphylococcus,Blood Culture,-0.06324582338902147,0.2908382966885178,0.00478493255281242,0.4061580011475717,0.04250942749400068,0.21144117202282642
dice,0.2,0.5,106,13,0.264076529545661,2.071716128531168,0.6623932610348727,0.32408863620083417,Staphylococcus,Blood Culture,-0.04436866222793038,0.33389806362648966,-0.010162828527685634,0.4043650799057999,0.046474576929802405,0.20724395050189096
dice,0.2,0.5,107,13,0.3568325355522145,2.107128008642728,0.6623932610348727,0.34542320878686644,Staphylococcus,Blood Culture,0.01200954322206637,0.35264224028815366,0.027425664560899076,0.4410964994283849,0.020939411880797315,0.21063978976355469
dice,0.2,0.5,108,12,0.3204208680325603,1.80841401895031,0.6623932610348727,0.2931754038156889,Staphylococcus,Blood Culture,-0.03192396931659944,0.2906847078135181,-0.001130352075587382,0.36932664412616767,0.043706474928616526,0.19413111273722145
dice,0.2,0.5,109,12,0.35141717589708815,1.9613110351831482,0.6623932610348727,0.297531629340549,Staphylococcus,Blood Culture,-0.05316412576248777,0.30307210170941146,-0.010190885859532015,0.3734466313304284,0.022406487504443826,0.19077115431851405
dice,0.2,0.75,100,13,0.33300764461680465,2.271437780811571,0.8080385355793279,0.34537390462370343,Staphylococcus,Blood Culture,0.010397143251721348,0.37378878520318437,0.011541692263330116,0.4382793250070597,0.0035619409593361656,0.19308513019974746
dice,0.2,0.75,101,11,0.3757430152330771,2.011611351438178,0.8080385355793279,0.3224220625754438,Staphylococcus,Blood Culture,0.011960038685307178,0.3417697325835371,0.019174444487835358,0.39626552941175575,0.026301166882756067,0.20461643678560118
dice,0.2,0.75,102,11,0.41864909317049925,1.995046234675363,0.8080385355793279,0.3426612117264132,Staphylococcus,Blood Culture,0.06439764608104666,0.3613095311445224,0.03935278571813818,0.4256019850711178,0.049785861991238474,0.21342519451536435
dice,0.2,0.75,103,11,0.3773624922368536,1.9946285479141046,0.8080385355793279,0.32729359386845885,Staphylococcus,Blood Culture,0.0328493749649644,0.34948993450353527,0.02130691315103296,0.3993399366123313,0.03361525089360705,0.2090354629082192
dice,0.2,0.75,104,11,0.40056719654788503,2.0128176215109335,0.8080385355793279,0.32782424127829585,Staphylococcus,Blood Culture,0.04001856372880974,0.3527663173851232,0.023104798656367744,0.4018315829884184,0.030868242681507417,0.2042057095579718
dice,0.2,0.75,105,13,0.23729598050708695,2.1958745515853306,0.8080385355793279,0.3618954145670701,Staphylococcus,Blood Culture,0.028195875324869585,0.39189670473342025,0.021199546957453616,0.4506839790824417,0.04345140853488465,0.21350937171355777
dice,0.2,0.75,106,14,0.12155900509218857,2.2309781896094854,0.8080385355793279,0.37102332368612195,Staphylococcus,Blood Culture,0.0017184501894301958,0.38207590075241743,0.025398431173160638,0.47138853603964,0.0473331401912107,0.2261504634818026
dice,0.2,0.75,107,13,0.3209604575418021,2.2006634167551136,0.8080385355793279,0.3619202456553939,Staphylococcus,Blood Culture,0.0051297506021928275,0.36945543571914,0.0239306640625,0.4514462796036035,0.06812091860026598,0.23501701032736816
dice,0.2,0.75,108,13,0.2120420867140062,2.2698565607865913,0.8080385355793279,0.3547362447313062,Staphylococcus,Blood Culture,0.018648197706140644,0.3782718526196439,0.02226163837799487,0.46448064522549337,0.005253554169757976,0.18487476951738555
dice,0.2,0.75,109,13,0.3224794760550919,2.1892875107231338,0.8080385355793279,0.3438168940857344,Staphylococcus,Blood Culture,-0.02938065654116644,0.3511230975131044,0.016359283018775633,0.44186435533759666,0.01647724452826443,0.20578074232254795
dice,0.2,1.0,100,11,0.406883600741248,1.9602290417155024,1.0,0.33264337436350516,Staphylococcus,Blood Culture,0.06317854469425156,0.34615269435367874,0.03659118100951952,0.41506623442623397,0.04539838801404114,0.20923690762302646
dice,0.2,1.0,101,11,0.406883600741248,1.9602290417155024,1.0,0.33264337436350516,Staphylococcus,Blood Culture,0.06317854469425156,0.34615269435367874,0.03659118100951952,0.41506623442623397,0.04539838801404114,0.20923690762302646
dice,0.2,1.0,102,11,0.406883600741248,1.9602290417155024,1.0,0.33264337436350516,Staphylococcus,Blood Culture,0.06317854469425156,0.34615269435367874,0.03659118100951952,0.41506623442623397,0.04539838801404114,0.20923690762302646
dice,0.2,1.0,103,11,0.406883600741248,1.9602290417155024,1.0,0.33264337436350516,Staphylococcus,Blood Culture,0.06317854469425156,0.3461526943536788,0.03659118100951952,0.41506623442623397,0.04539838801404114,0.20923690762302646
dice,0.2,1.0,104,11,0.406883600741248,1.9602290417155024,1.0,0.33264337436350516,Staphylococcus,Blood Culture,0.06317854469425156,0.3461526943536788,0.03659118100951952,0.41506623442623397,0.04539838801404114,0.20923690762302646
dice,0.2,1.0,105,11,0.406883600741248,1.9602290417155024,1.0,0.33264337436350516,Staphylococcus,Blood Culture,0.06317854469425156,0.3461526943536788,0.03659118100951952,0.41506623442623397,0.04539838801404114,0.20923690762302646
dice,0.2,1.0,106,11,0.406883600741248,1.9602290417155024,1.0,0.3326433743635052,Staphylococcus,Blood Culture,0.06317854469425156,0.3461526943536788,0.03659118100951952,0.4150662344262341,0.04539838801404114,0.20923690762302646
dice,0.2,1.0,107,11,0.406883600741248,1.9602290417155024,1.0,0.33264337436350516,Staphylococcus,Blood Culture,0.06317854469425156,0.34615269435367874,0.03659118100951952,0.41506623442623397,0.04539838801404114,0.20923690762302646
dice,0.2,1.0,108,11,0.406883600741248,1.9602290417155024,1.0,0.33264337436350516,Staphylococcus,Blood Culture,0.06317854469425156,0.3461526943536788,0.03659118100951952,0.41506623442623397,0.04539838801404114,0.20923690762302646
dice,0.2,1.0,109,11,0.406883600741248,1.9602290417155024,1.0,0.33264337436350516,Staphylococcus,Blood Culture,0.06317854469425156,0.3461526943536788,0.03659118100951952,0.41506623442623397,0.04539838801404114,0.20923690762302646
dice,0.30000000000000004,0.5,100,16,0.2559446380633807,2.254310659209458,0.7057611377415623,0.35326341257366933,Staphylococcus,Blood Culture,-0.04867824202814221,0.37161439926477546,-0.0110573600552868,0.45571412477476053,-0.0020764119601328905,0.19831147628110823
dice,0.30000000000000004,0.5,101,13,0.2867255413493196,2.143763314132926,0.7057611377415623,0.3319241028242617,Staphylococcus,Blood Culture,-0.051850451681785044,0.3539880042692237,0.0023481834192159677,0.4246736236323435,-0.0018832391713747645,0.1861941736351906
dice,0.30000000000000004,0.5,102,14,0.3370425796264881,2.1805411916976065,0.7057611377415623,0.3337831238937743,Staphylococcus,Blood Culture,-0.058311084637231024,0.33594860800563303,0.005939025999736044,0.43689743307259066,0.0007503282686175201,0.19413189421016025
dice,0.30000000000000004,0.5,103,15,0.23864919330723652,2.154311068234339,0.7057611377415623,0.3544884150535024,Staphylococcus,Blood Culture,-0.0908247090692109,0.37828402456321447,-0.00835820895522388,0.45862029284293054,0.010471204188481676,0.19185030182455284
dice,0.30000000000000004,0.5,104,14,0.2731018285821902,2.1784554554895994,0.7057611377415623,0.32938197102237865,Staphylococcus,Blood Culture,-0.07935671576825273,0.32895868296847647,-0.010913371286543821,0.42724985755898304,0.01833457657728397,0.19931474369414143
dice,0.30000000000000004,0.5,105,13,0.33879337685315375,2.304460272073005,0.7057611377415623,0.3230990561498244,Staphylococcus,Blood Culture,-0.035170997701293005,0.3293772753174904,-0.0036813359941182647,0.42212708986734415,-0.007314002517935293,0.18478345869213209
dice,0.30000000000000004,0.5,106,14,0.3127115382826737,2.1694102428109114,0.7057611377415623,0.3384407775285899,Staphylococcus,Blood Culture,-0.04739303065631651,0.34269704017516495,-0.00837942813545803,0.4277821934864309,0.02714098013452827,0.21506262693822678
dice,0.30000000000000004,0.5,107,13,0.35491883231548005,2.131779518807035,0.7057611377415623,0.33077510890046063,Staphylococcus,Blood Culture,-0.013119916032537392,0.34323324342205774,0.00955223880597015,0.41686124369547806,0.007853403141361256,0.20353546131884023
dice,0.30000000000000004,0.5,108,12,-0.13341318353487858,1.7823486289948787,0.7057611377415623,0.31763110469060896,Staphylococcus,Blood Culture,0.009711344432287623,0.3404796541109701,0.010129045752585008,0.3956396554044093,0.022406487504443826,0.19077115431851402
dice,0.30000000000000004,0.5,109,13,0.32789586662279724,2.016501255548388,0.7057611377415623,0.3057250263877099,Staphylococcus,Blood Culture,-0.0724465803252884,0.30363007022393135,-0.008451509606587373,0.39222215205010796,0.01035928953827719,0.19249048166829105
dice,0.30000000000000004,0.75,100,11,0.39373245462427137,2.0248087959565275,0.8204978273719552,0.3169955100060894,Staphylococcus,Blood Culture,0.011960038685307178,0.34176973258353704,0.009333385402429024,0.387081887450734,0.023708094091498426,0.19877278416911556
dice,0.30000000000000004,0.75,101,11,0.3957726849737371,2.0241625714282305,0.8204978273719552,0.3232527055262197,Staphylococcus,Blood Culture,0.023768148438813835,0.34680665285709533,0.017972354081700875,0.39726414587267705,0.02582182549758775,0.20101683773340095
dice,0.30000000000000004,0.75,102,11,0.3876770652556526,2.0070101455900504,0.8204978273719552,0.33520440316076666,Staphylococcus,Blood Culture,0.04001856372880974,0.3527663173851232,0.033245579293152853,0.42028198769459546,0.030868242681507417,0.2042057095579718
dice,0.30000000000000004,0.75,103,11,0.42263353061244063,2.0161621414851476,0.8204978273719552,0.33056426461821087,Staphylococcus,Blood Culture,0.04544430742838454,0.35520455719524596,0.024537592053433806,0.4037550275632634,0.038855486574881026,0.20833628811443913
dice,0.30000000000000004,0.75,104,11,0.39373245462427137,2.0248087959565275,0.8204978273719552,0.3169955100060895,Staphylococcus,Blood Culture,0.011960038685307178,0.3417697325835371,0.009333385402429024,0.38708188745073413,0.023708094091498426,0.19877278416911556
dice,0.30000000000000004,0.75,105,11,0.406883600741248,1.9602290417155024,0.8204978273719552,0.3326433743635052,Staphylococcus,Blood Culture,0.06317854469425156,0.3461526943536788,0.03659118100951952,0.4150662344262341,0.04539838801404114,0.20923690762302646
dice,0.30000000000000004,0.75,106,11,0.41864909317049925,1.995046234675363,0.8204978273719552,0.3426612117264132,Staphylococcus,Blood Culture,0.06439764608104666,0.3613095311445224,0.03935278571813818,0.4256019850711178,0.049785861991238474,0.21342519451536435
dice,0.30000000000000004,0.75,107,11,0.409026516364695,2.010460464213524,0.8204978273719552,0.33793554425011085,Staphylococcus,Blood Culture,0.04544430742838454,0.35520455719524596,0.03478763486898442,0.42218322664301333,0.038855486574881026,0.2083362881144391
dice,0.30000000000000004,0.75,108,13,0.08680251254168574,2.223536297083911,0.8204978273719552,0.3336454535265475,Staphylococcus,Blood Culture,0.009542362807898039,0.3470772131993703,0.008607863974495217,0.4336047159853142,-0.009201171058134672,0.18693467724203583
dice,0.30000000000000004,0.75,109,11,0.409026516364695,2.010460464213524,0.8204978273719552,0.33793554425011085,Staphylococcus,Blood Culture,0.04544430742838454,0.35520455719524596,0.03478763486898442,0.42218322664301333,0.038855486574881026,0.2083362881144391
dice,0.30000000000000004,1.0,100,11,0.3687025163375755,1.8682628637455416,0.933437337577511,0.32282138668976595,Staphylococcus,Blood Culture,0.05521006159084418,0.32334631069083736,0.029672625756446046,0.3994432975195078,0.0714803992704881,0.22013391491570544
dice,0.30000000000000004,1.0,101,11,0.34830448048118384,1.8186107020073519,0.933437337577511,0.3253982095030808,Staphylococcus,Blood Culture,0.07293551137444707,0.3280656678637347,0.03935278571813818,0.40512126550952426,0.06542724697903701,0.21643334313383555
dice,0.30000000000000004,1.0,102,11,0.406883600741248,1.9602290417155024,0.933437337577511,0.33264337436350516,Staphylococcus,Blood Culture,0.06317854469425156,0.34615269435367874,0.03659118100951952,0.41506623442623397,0.04539838801404114,0.20923690762302646
dice,0.30000000000000004,1.0,103,11,0.3687025163375755,1.8682628637455416,0.933437337577511,0.32282138668976595,Staphylococcus,Blood Culture,0.05521006159084418,0.32334631069083736,0.029672625756446046,0.3994432975195078,0.0714803992704881,0.22013391491570544
dice,0.30000000000000004,1.0,104,11,0.3687025163375755,1.8682628637455416,0.933437337577511,0.32282138668976595,Staphylococcus,Blood Culture,0.05521006159084418,0.32334631069083736,0.029672625756446046,0.3994432975195078,0.0714803992704881,0.22013391491570544
dice,0.30000000000000004,1.0,105,11,0.3687025163375755,1.8682628637455416,0.933437337577511,0.32282138668976595,Staphylococcus,Blood Culture,0.05521006159084418,0.32334631069083736,0.029672625756446046,0.3994432975195078,0.0714803992704881,0.22013391491570544
dice,0.30000000000000004,1.0,106,11,0.406883600741248,1.9602290417155024,0.933437337577511,0.3326433743635052,Staphylococcus,Blood Culture,0.06317854469425156,0.3461526943536788,0.03659118100951952,0.4150662344262341,0.04539838801404114,0.20923690762302646
dice,0.30000000000000004,1.0,107,11,0.3687025163375755,1.8682628637455416,0.933437337577511,0.32282138668976595,Staphylococcus,Blood Culture,0.05521006159084418,0.32334631069083736,0.029672625756446046,0.3994432975195078,0.0714803992704881,0.22013391491570544
dice,0.30000000000000004,1.0,108,11,0.3687025163375755,1.8682628637455416,0.933437337577511,0.32282138668976595,Staphylococcus,Blood Culture,0.05521006159084418,0.32334631069083736,0.029672625756446046,0.3994432975195078,0.0714803992704881,0.22013391491570544
dice,0.30000000000000004,1.0,109,11,0.34830448048118384,1.8186107020073519,0.933437337577511,0.3253982095030808,Staphylococcus,Blood Culture,0.07293551137444707,0.3280656678637347,0.03935278571813818,0.40512126550952426,0.06542724697903701,0.21643334313383555
dice,0.4,0.5,100,12,0.34496078101536587,2.072150789163147,0.7863963473048173,0.31881713975686826,Staphylococcus,Blood Culture,-0.0034523429245398923,0.3399212480691637,0.0023107250532352257,0.39260613412166034,0.014448832753294491,0.1993277056248501
dice,0.4,0.5,101,19,0.31480703660612547,2.4947664118809985,0.7863963473048173,0.38812063513297496,Staphylococcus,Blood Culture,-0.0710446527012128,0.4120224398856717,-0.008605998636673483,0.5123666540569675,-0.02758495804913382,0.1985574718149548
dice,0.4,0.5,102,18,0.3030619437540039,2.457649704559519,0.7863963473048173,0.37607817405819705,Staphylococcus,Blood Culture,-0.08118624389143417,0.38287327396026016,-0.0108308864993097,0.4919553029156695,-0.008294088704575807,0.214780235679504
dice,0.4,0.5,103,13,0.36503197023303313,2.244294116989391,0.7863963473048173,0.3358322393849595,Staphylococcus,Blood Culture,-0.010042666758794621,0.3583484256024722,0.002865039773493326,0.4246536674888105,0.008741501318162898,0.19488748236231207
dice,0.4,0.5,104,13,0.36667915952031366,2.2449857267640754,0.7863963473048173,0.3313302653595812,Staphylococcus,Blood Culture,-0.028099796776543666,0.34760047824786106,-0.0012709604100470812,0.4287054132413606,-0.0007307054269689549,0.18522652196226222
dice,0.4,0.5,105,17,-0.17629500811655804,2.1169513739231656,0.7863963473048173,0.3500263631768348,Staphylococcus,Blood Culture,-0.10498503396784825,0.3210457251667193,-0.008684796907299525,0.46471548706785853,0.023886822895145897,0.22608816933225195
dice,0.4,0.5,106,12,0.352480220512523,2.0799344864982725,0.7863963473048173,0.3231961439336405,Staphylococcus,Blood Culture,8.455464962924848e-05,0.34268688523070945,0.007816492799807595,0.400230543052844,0.015085024684585847,0.20099287047763353
dice,0.4,0.5,107,19,0.2399172747549681,2.4197444087921065,0.7863963473048173,0.3800768671205266,Staphylococcus,Blood Culture,-0.05123736650712526,0.4056624193470425,-0.013897973851458844,0.503542357720907,-0.02419362914451087,0.18987066076017
dice,0.4,0.5,108,16,0.30207737105609483,2.3917879960401414,0.7863963473048173,0.34336045920500274,Staphylococcus,Blood Culture,-0.05401009427245087,0.33538445341503204,-0.014268054948502537,0.4549125916278997,0.00278292206817158,0.20260028843111086
